venta_id,fecha,cliente_id,producto_id,region,ciudad,segmento,categoria,subcategoria,cantidad,precio_unitario_cop,descuento_pct,subtotal_cop,costo_unitario_est_cop,margen_total_cop,tipo_venta,ejecutivo
3036,2022-03-02,10,150,Caribe,Cartagena,Constructora,Materiales de Construcción,Aislantes,35,874266,0.05,30599310,697534,6185620,Crédito 30 días,Ejecutivo 9
3037,2024-11-14,150,113,Santanderes,Barrancabermeja,Contratista Eléctrico,Tecnología y Seguridad,Sensores,35,373688,0.15,13079080,286421,3054345,Crédito 60 días,Ejecutivo 4
3038,2024-01-18,120,89,Eje Cafetero,Armenia,Cadena de Ferreterías,Repuestos Automotrices,Bujías,30,1164688,0.0,34940640,750248,12433200,Contado,Ejecutivo 4
3039,2022-03-02,183,157,Pacífico,Popayán,Cadena de Ferreterías,Materiales de Construcción,Impermeabilizantes,35,88341,0.05,3091935,45088,1513855,Contado,Ejecutivo 4
3040,2022-06-20,77,140,Llanos,Yopal,Comercializadora Local,Materiales de Construcción,Tuberías,30,1316166,0.05,39484980,763579,16577610,Crédito 60 días,Ejecutivo 3
3041,2023-07-03,169,144,Pacífico,Pasto,Constructora,Materiales de Construcción,Tuberías,26,805321,0.05,20938346,470374,8708622,Contado,Ejecutivo 4
3042,2022-07-08,4,120,Santanderes,Bucaramanga,Contratista Eléctrico,Tecnología y Seguridad,Sensores,2,845313,0.15,1690626,680387,329852,Contado,Ejecutivo 9
3043,2023-08-26,81,97,Pacífico,Popayán,Cadena de Ferreterías,Tecnología y Seguridad,Cámaras,37,1580113,0.05,58464181,929123,24086630,Crédito 30 días,Ejecutivo 13
3044,2024-10-12,4,156,Santanderes,Bucaramanga,Contratista Eléctrico,Materiales de Construcción,Impermeabilizantes,30,622253,0.05,18667590,451122,5133930,Crédito 30 días,Ejecutivo 7
3045,2023-01-31,119,65,Santanderes,Cúcuta,Taller Automotriz,Repuestos Automotrices,Filtros,14,37680,0.2,527520,29157,119322,Contado,Ejecutivo 4
3046,2023-07-30,167,141,Caribe,Santa Marta,Comercializadora Local,Materiales de Construcción,Tuberías,28,1460171,0.0,40884788,940929,14538776,Crédito 90 días,Ejecutivo 2
3047,2023-10-01,10,101,Caribe,Cartagena,Constructora,Tecnología y Seguridad,Cámaras,2,852404,0.1,1704808,685309,334190,Contado,Ejecutivo 4
3048,2024-09-26,107,91,Pacífico,Popayán,Comercializadora Local,Repuestos Automotrices,Bujías,4,471665,0.1,1886660,354343,469288,Crédito 30 días,Ejecutivo 8
3049,2024-05-17,139,1,Llanos,Villavicencio,Taller Automotriz,Herramientas Industriales,Taladros,20,799431,0.0,15988620,392756,8133500,Crédito 30 días,Ejecutivo 5
3050,2023-10-15,94,152,Caribe,Cartagena,Taller Automotriz,Materiales de Construcción,Aislantes,1,812092,0.2,812092,574817,237275,Crédito 30 días,Ejecutivo 10
3051,2024-02-24,13,10,Santanderes,Cúcuta,Empresa Industrial,Herramientas Industriales,Llaves,1,675471,0.05,675471,457218,218253,Crédito 30 días,Ejecutivo 10
3052,2023-12-24,5,150,Pacífico,Popayán,Empresa Industrial,Materiales de Construcción,Aislantes,30,782238,0.15,23467140,631477,4522830,Crédito 30 días,Ejecutivo 11
3053,2022-05-12,103,153,Pacífico,Popayán,Empresa Industrial,Materiales de Construcción,Impermeabilizantes,22,1447714,0.05,31849708,731649,15753430,Crédito 30 días,Ejecutivo 15
3054,2022-03-11,210,108,Llanos,Yopal,Constructora,Tecnología y Seguridad,DVR,5,1124316,0.0,5621580,799075,1626205,Crédito 90 días,Ejecutivo 5
3055,2024-04-19,110,36,Santanderes,Cúcuta,Comercializadora Local,Equipos Eléctricos,Transformadores,2,1195573,0.0,2391146,823287,744572,Contado,Ejecutivo 14
3056,2024-12-22,16,22,Pacífico,Popayán,Contratista Eléctrico,Herramientas Industriales,Sierras,6,103931,0.05,623586,59152,268674,Crédito 30 días,Ejecutivo 1
3057,2022-08-23,213,35,Caribe,Sincelejo,Empresa Industrial,Equipos Eléctricos,Transformadores,15,155623,0.2,2334345,95920,895545,Contado,Ejecutivo 6
3058,2024-05-29,154,50,Llanos,Villavicencio,Comercializadora Local,Equipos Eléctricos,Cables,4,66280,0.0,265120,48901,69516,Crédito 60 días,Ejecutivo 6
3059,2023-05-18,216,88,Llanos,Arauca,Cadena de Ferreterías,Repuestos Automotrices,Lubricantes,23,943166,0.05,21692818,646318,6827504,Contado,Ejecutivo 11
3060,2024-02-01,59,107,Pacífico,Pasto,Cadena de Ferreterías,Tecnología y Seguridad,DVR,13,974633,0.05,12670229,676744,3872557,Crédito 30 días,Ejecutivo 13
3061,2023-10-06,113,55,Caribe,Sincelejo,Comercializadora Local,Equipos Eléctricos,Cables,38,337342,0.05,12818996,252640,3218676,Contado,Ejecutivo 6
3062,2022-01-23,47,134,Llanos,Villavicencio,Comercializadora Local,Materiales de Construcción,Adhesivos,16,1263540,0.05,20216640,694550,9103840,Crédito 60 días,Ejecutivo 4
3063,2024-08-11,59,152,Pacífico,Pasto,Cadena de Ferreterías,Materiales de Construcción,Aislantes,10,862847,0.15,8628470,528868,3339790,Crédito 30 días,Ejecutivo 6
3064,2023-04-22,81,56,Pacífico,Popayán,Cadena de Ferreterías,Equipos Eléctricos,Cables,25,390869,0.15,9771725,333814,1426375,Crédito 30 días,Ejecutivo 7
3065,2023-08-04,48,70,Llanos,Arauca,Taller Automotriz,Repuestos Automotrices,Filtros,15,743774,0.05,11156610,413864,4948650,Crédito 30 días,Ejecutivo 9
3066,2023-03-22,203,124,Caribe,Santa Marta,Cadena de Ferreterías,Tecnología y Seguridad,Control de acceso,33,821683,0.1,27115539,444869,12434862,Contado,Ejecutivo 5
3067,2022-06-03,100,120,Eje Cafetero,Manizales,Comercializadora Local,Tecnología y Seguridad,Sensores,14,895037,0.1,12530518,639762,3573850,Crédito 30 días,Ejecutivo 11
3068,2024-05-13,46,79,Santanderes,Bucaramanga,Taller Automotriz,Repuestos Automotrices,Frenos,36,1180781,0.1,42508116,717130,16691436,Crédito 30 días,Ejecutivo 7
3069,2023-10-13,174,41,Eje Cafetero,Pereira,Comercializadora Local,Equipos Eléctricos,Breakers,3,1589949,0.0,4769847,936362,1960761,Crédito 60 días,Ejecutivo 4
3070,2023-02-08,218,132,Caribe,Sincelejo,Comercializadora Local,Materiales de Construcción,Adhesivos,31,249532,0.1,7735492,168341,2516921,Contado,Ejecutivo 8
3071,2024-10-18,153,128,Caribe,Valledupar,Constructora,Tecnología y Seguridad,Control de acceso,7,316454,0.05,2215178,195531,846461,Contado,Ejecutivo 5
3072,2024-05-12,216,58,Llanos,Arauca,Cadena de Ferreterías,Equipos Eléctricos,Tableros,6,1094681,0.15,6568086,715720,2273766,Contado,Ejecutivo 8
3073,2022-12-17,124,32,Llanos,Yopal,Contratista Eléctrico,Herramientas Industriales,Compresores,26,1235553,0.1,32124378,809003,11090300,Crédito 30 días,Ejecutivo 10
3074,2024-02-24,123,34,Caribe,Santa Marta,Taller Automotriz,Equipos Eléctricos,Transformadores,18,310158,0.0,5582844,168765,2545074,Contado,Ejecutivo 1
3075,2023-08-07,79,142,Llanos,Villavicencio,Taller Automotriz,Materiales de Construcción,Tuberías,4,511957,0.1,2047828,379374,530332,Contado,Ejecutivo 13
3076,2022-01-10,19,130,Llanos,Yopal,Constructora,Materiales de Construcción,Adhesivos,7,806984,0.05,5648888,598596,1458716,Crédito 90 días,Ejecutivo 5
3077,2022-09-26,12,104,Caribe,Sincelejo,Comercializadora Local,Tecnología y Seguridad,Cámaras,23,178152,0.2,4097496,117092,1404380,Crédito 60 días,Ejecutivo 7
3078,2022-03-17,104,101,Santanderes,Cúcuta,Constructora,Tecnología y Seguridad,Cámaras,27,947116,0.0,25572132,670989,7455429,Crédito 60 días,Ejecutivo 15
3079,2024-12-16,185,90,Caribe,Sincelejo,Comercializadora Local,Repuestos Automotrices,Bujías,23,1403496,0.0,32280408,928625,10922033,Contado,Ejecutivo 11
3080,2022-02-03,50,9,Llanos,Villavicencio,Cadena de Ferreterías,Herramientas Industriales,Llaves,35,562293,0.0,19680255,306145,8965180,Contado,Ejecutivo 2
3081,2024-04-30,156,23,Pacífico,Pasto,Cadena de Ferreterías,Herramientas Industriales,Sierras,26,433437,0.15,11269362,288713,3762824,Crédito 60 días,Ejecutivo 5
3082,2023-10-12,53,83,Santanderes,Cúcuta,Constructora,Repuestos Automotrices,Lubricantes,8,215301,0.0,1722408,103148,897224,Crédito 60 días,Ejecutivo 7
3083,2022-06-13,103,139,Pacífico,Popayán,Empresa Industrial,Materiales de Construcción,Tuberías,5,1488283,0.0,7441415,849239,3195220,Crédito 30 días,Ejecutivo 6
3084,2024-10-08,68,62,Pacífico,Pasto,Taller Automotriz,Equipos Eléctricos,Tableros,16,440859,0.1,7053744,329038,1789136,Crédito 30 días,Ejecutivo 7
3085,2023-09-04,38,111,Santanderes,Barrancabermeja,Constructora,Tecnología y Seguridad,DVR,38,1075150,0.1,40855700,734607,12940634,Crédito 30 días,Ejecutivo 8
3086,2024-10-07,57,113,Eje Cafetero,Manizales,Constructora,Tecnología y Seguridad,Sensores,29,439633,0.0,12749357,303321,3953048,Crédito 60 días,Ejecutivo 15
3087,2022-09-06,18,92,Santanderes,Barrancabermeja,Contratista Eléctrico,Repuestos Automotrices,Bujías,11,1678944,0.1,18468384,880329,8784765,Crédito 60 días,Ejecutivo 10
3088,2022-07-30,215,116,Caribe,Barranquilla,Empresa Industrial,Tecnología y Seguridad,Sensores,8,1329604,0.05,10636832,885160,3555552,Contado,Ejecutivo 1
3089,2022-01-22,181,28,Eje Cafetero,Manizales,Empresa Industrial,Herramientas Industriales,Compresores,19,1239377,0.0,23548163,633518,11511321,Contado,Ejecutivo 6
3090,2024-06-11,142,77,Llanos,Arauca,Taller Automotriz,Repuestos Automotrices,Frenos,4,268187,0.05,1072748,160554,430532,Contado,Ejecutivo 2
3091,2023-01-27,169,119,Pacífico,Pasto,Constructora,Tecnología y Seguridad,Sensores,10,418247,0.0,4182470,315675,1025720,Crédito 60 días,Ejecutivo 13
3092,2024-01-26,208,149,Caribe,Santa Marta,Taller Automotriz,Materiales de Construcción,Aislantes,1,1141388,0.05,1141388,752088,389300,Crédito 60 días,Ejecutivo 9
3093,2022-01-11,19,9,Llanos,Yopal,Constructora,Herramientas Industriales,Llaves,4,562293,0.0,2249172,351869,841696,Crédito 90 días,Ejecutivo 14
3094,2022-04-18,195,134,Santanderes,Barrancabermeja,Empresa Industrial,Materiales de Construcción,Adhesivos,14,1330043,0.0,18620602,669128,9252810,Contado,Ejecutivo 13
3095,2022-03-30,51,66,Llanos,Arauca,Cadena de Ferreterías,Repuestos Automotrices,Filtros,18,667423,0.0,12013614,424285,4376484,Contado,Ejecutivo 5
3096,2022-06-03,67,127,Pacífico,Popayán,Constructora,Tecnología y Seguridad,Control de acceso,11,1315987,0.05,14475857,838448,5252929,Contado,Ejecutivo 12
3097,2024-02-17,62,18,Caribe,Barranquilla,Constructora,Herramientas Industriales,Sierras,25,1614716,0.15,40367900,1062541,13804375,Contado,Ejecutivo 3
3098,2022-10-10,174,42,Eje Cafetero,Pereira,Comercializadora Local,Equipos Eléctricos,Breakers,11,497309,0.0,5470399,356576,1548063,Crédito 30 días,Ejecutivo 2
3099,2022-09-16,104,97,Santanderes,Cúcuta,Constructora,Tecnología y Seguridad,Cámaras,4,1580113,0.05,6320452,991276,2355348,Contado,Ejecutivo 3
3100,2024-04-26,169,112,Pacífico,Pasto,Constructora,Tecnología y Seguridad,DVR,13,176032,0.05,2288416,120291,724633,Crédito 30 días,Ejecutivo 11
3101,2022-09-08,129,21,Pacífico,Pasto,Taller Automotriz,Herramientas Industriales,Sierras,12,243828,0.0,2925936,155510,1059816,Crédito 30 días,Ejecutivo 4
3102,2024-09-05,105,141,Eje Cafetero,Pereira,Comercializadora Local,Materiales de Construcción,Tuberías,18,1241145,0.15,22340610,982710,4651830,Crédito 30 días,Ejecutivo 5
3103,2023-10-22,159,141,Caribe,Valledupar,Constructora,Materiales de Construcción,Tuberías,11,1314153,0.1,14455683,919891,4336882,Crédito 60 días,Ejecutivo 8
3104,2023-04-08,28,112,Caribe,Valledupar,Constructora,Tecnología y Seguridad,DVR,30,166767,0.1,5003010,121763,1350120,Contado,Ejecutivo 13
3105,2023-08-30,94,50,Caribe,Cartagena,Taller Automotriz,Equipos Eléctricos,Cables,17,53024,0.2,901408,42679,175865,Crédito 60 días,Ejecutivo 6
3106,2023-05-12,129,132,Pacífico,Pasto,Taller Automotriz,Materiales de Construcción,Adhesivos,7,249532,0.1,1746724,154909,662361,Crédito 30 días,Ejecutivo 12
3107,2023-02-26,129,93,Pacífico,Pasto,Taller Automotriz,Repuestos Automotrices,Bujías,37,406360,0.2,15035320,300872,3903056,Crédito 30 días,Ejecutivo 2
3108,2024-10-09,130,140,Eje Cafetero,Pereira,Constructora,Materiales de Construcción,Tuberías,26,1316166,0.05,34220316,789539,13692302,Contado,Ejecutivo 1
3109,2023-03-19,203,143,Caribe,Santa Marta,Cadena de Ferreterías,Materiales de Construcción,Tuberías,15,836169,0.0,12542535,615197,3314580,Crédito 30 días,Ejecutivo 7
3110,2023-01-20,131,139,Santanderes,Bucaramanga,Constructora,Materiales de Construcción,Tuberías,30,1265040,0.15,37951200,831956,12992520,Crédito 30 días,Ejecutivo 6
3111,2023-03-04,218,99,Caribe,Sincelejo,Comercializadora Local,Tecnología y Seguridad,Cámaras,20,1483343,0.0,29666860,735267,14961520,Crédito 60 días,Ejecutivo 13
3112,2024-12-16,11,147,Pacífico,Pasto,Empresa Industrial,Materiales de Construcción,Aislantes,11,1160187,0.15,12762057,819900,3743157,Crédito 30 días,Ejecutivo 6
3113,2023-10-01,48,43,Llanos,Arauca,Taller Automotriz,Equipos Eléctricos,Breakers,17,449299,0.15,7638083,310595,2357968,Crédito 60 días,Ejecutivo 11
3114,2022-11-12,54,22,Caribe,Barranquilla,Cadena de Ferreterías,Herramientas Industriales,Sierras,28,109402,0.0,3063256,54552,1535800,Crédito 60 días,Ejecutivo 2
3115,2022-09-24,181,152,Eje Cafetero,Manizales,Empresa Industrial,Materiales de Construcción,Aislantes,9,964359,0.05,8679231,605787,3227148,Contado,Ejecutivo 6
3116,2024-02-29,38,40,Santanderes,Barrancabermeja,Constructora,Equipos Eléctricos,Transformadores,39,549905,0.0,21446295,375937,6784752,Crédito 90 días,Ejecutivo 14
3117,2024-11-17,178,12,Caribe,Sincelejo,Contratista Eléctrico,Herramientas Industriales,Llaves,24,482033,0.05,11568792,295265,4482432,Contado,Ejecutivo 7
3118,2023-01-20,179,48,Pacífico,Buenaventura,Contratista Eléctrico,Equipos Eléctricos,Breakers,29,1218474,0.1,35335746,742354,13807480,Contado,Ejecutivo 7
3119,2022-12-03,116,88,Llanos,Arauca,Contratista Eléctrico,Repuestos Automotrices,Lubricantes,16,794245,0.2,12707920,643541,2411264,Crédito 30 días,Ejecutivo 14
3120,2022-07-29,124,91,Llanos,Yopal,Contratista Eléctrico,Repuestos Automotrices,Bujías,24,471665,0.1,11319960,358728,2710488,Contado,Ejecutivo 15
3121,2022-08-08,35,156,Llanos,Villavicencio,Empresa Industrial,Materiales de Construcción,Impermeabilizantes,3,655004,0.0,1965012,467971,561099,Crédito 60 días,Ejecutivo 4
3122,2022-02-03,90,119,Eje Cafetero,Armenia,Cadena de Ferreterías,Tecnología y Seguridad,Sensores,4,418247,0.0,1672988,322390,383428,Crédito 60 días,Ejecutivo 3
3123,2023-07-01,164,46,Llanos,Arauca,Comercializadora Local,Equipos Eléctricos,Breakers,24,247551,0.05,5941224,153811,2249760,Contado,Ejecutivo 11
3124,2024-12-23,189,111,Eje Cafetero,Manizales,Contratista Eléctrico,Tecnología y Seguridad,DVR,18,1194612,0.0,21503016,683991,9191178,Crédito 30 días,Ejecutivo 5
3125,2022-08-31,63,81,Llanos,Villavicencio,Empresa Industrial,Repuestos Automotrices,Lubricantes,10,595853,0.15,5958530,370260,2255930,Crédito 90 días,Ejecutivo 2
3126,2023-12-27,160,39,Llanos,Arauca,Empresa Industrial,Equipos Eléctricos,Transformadores,19,901110,0.2,17121090,805382,1818832,Crédito 30 días,Ejecutivo 3
3127,2024-03-23,51,49,Llanos,Arauca,Cadena de Ferreterías,Equipos Eléctricos,Cables,37,859267,0.05,31792879,519333,12577558,Crédito 30 días,Ejecutivo 9
3128,2023-11-15,18,51,Santanderes,Barrancabermeja,Contratista Eléctrico,Equipos Eléctricos,Cables,37,84375,0.1,3121875,53665,1136270,Contado,Ejecutivo 5
3129,2024-01-28,170,13,Santanderes,Bucaramanga,Comercializadora Local,Herramientas Industriales,Llaves,27,819356,0.1,22122612,507778,8412606,Contado,Ejecutivo 11
3130,2024-02-23,55,41,Caribe,Cartagena,Empresa Industrial,Equipos Eléctricos,Breakers,13,1510451,0.05,19635863,927916,7572955,Crédito 60 días,Ejecutivo 7
3131,2023-02-02,94,151,Caribe,Cartagena,Taller Automotriz,Materiales de Construcción,Aislantes,8,125170,0.0,1001360,78852,370544,Contado,Ejecutivo 7
3132,2022-12-28,76,83,Pacífico,Pasto,Contratista Eléctrico,Repuestos Automotrices,Lubricantes,36,204535,0.05,7363260,113917,3262248,Crédito 30 días,Ejecutivo 9
3133,2024-10-07,194,69,Caribe,Valledupar,Empresa Industrial,Repuestos Automotrices,Filtros,6,899812,0.1,5398872,534455,2192142,Crédito 30 días,Ejecutivo 2
3134,2022-04-13,126,137,Caribe,Cartagena,Empresa Industrial,Materiales de Construcción,Tuberías,37,1773592,0.0,65622904,931666,31151262,Crédito 30 días,Ejecutivo 2
3135,2023-03-26,208,127,Caribe,Santa Marta,Taller Automotriz,Tecnología y Seguridad,Control de acceso,32,1177462,0.15,37678784,928180,7977024,Contado,Ejecutivo 15
3136,2022-03-15,199,57,Pacífico,Popayán,Contratista Eléctrico,Equipos Eléctricos,Tableros,12,1830287,0.0,21963444,1003558,9920748,Crédito 30 días,Ejecutivo 4
3137,2022-05-15,155,48,Pacífico,Pasto,Cadena de Ferreterías,Equipos Eléctricos,Breakers,17,1150781,0.15,19563277,779937,6304348,Crédito 30 días,Ejecutivo 5
3138,2023-04-09,107,110,Pacífico,Popayán,Comercializadora Local,Tecnología y Seguridad,DVR,13,1244157,0.05,16174041,711224,6928129,Crédito 60 días,Ejecutivo 12
3139,2024-04-08,24,2,Pacífico,Cali,Comercializadora Local,Herramientas Industriales,Taladros,21,1073041,0.2,22533861,828754,5130027,Crédito 30 días,Ejecutivo 2
3140,2023-03-27,40,82,Pacífico,Buenaventura,Cadena de Ferreterías,Repuestos Automotrices,Lubricantes,4,1137518,0.0,4550072,639945,1990292,Crédito 60 días,Ejecutivo 15
3141,2023-07-04,30,52,Santanderes,Bucaramanga,Cadena de Ferreterías,Equipos Eléctricos,Cables,28,547302,0.05,15324456,319102,6389600,Crédito 30 días,Ejecutivo 3
3142,2023-02-21,198,52,Caribe,Santa Marta,Contratista Eléctrico,Equipos Eléctricos,Cables,8,489691,0.15,3917528,350940,1110008,Contado,Ejecutivo 5
3143,2023-08-13,218,10,Caribe,Sincelejo,Comercializadora Local,Herramientas Industriales,Llaves,21,604369,0.15,12691749,422720,3814629,Crédito 60 días,Ejecutivo 2
3144,2023-01-15,33,138,Llanos,Villavicencio,Cadena de Ferreterías,Materiales de Construcción,Tuberías,39,730010,0.2,28470390,510663,8554533,Crédito 30 días,Ejecutivo 12
3145,2024-09-03,166,158,Eje Cafetero,Pereira,Comercializadora Local,Materiales de Construcción,Impermeabilizantes,28,1583874,0.0,44348472,925190,18443152,Crédito 60 días,Ejecutivo 14
3146,2023-05-04,31,127,Eje Cafetero,Armenia,Comercializadora Local,Tecnología y Seguridad,Control de acceso,24,1315987,0.05,31583688,951403,8750016,Contado,Ejecutivo 11
3147,2022-05-23,69,126,Santanderes,Bucaramanga,Taller Automotriz,Tecnología y Seguridad,Control de acceso,15,515162,0.0,7727430,311013,3062235,Contado,Ejecutivo 6
3148,2024-07-21,9,103,Llanos,Villavicencio,Comercializadora Local,Tecnología y Seguridad,Cámaras,11,777601,0.1,8553611,649213,1412268,Contado,Ejecutivo 1
3149,2024-08-29,127,157,Pacífico,Buenaventura,Taller Automotriz,Materiales de Construcción,Impermeabilizantes,16,74392,0.2,1190272,43793,489584,Crédito 30 días,Ejecutivo 1
3150,2022-12-30,208,32,Caribe,Santa Marta,Taller Automotriz,Herramientas Industriales,Compresores,3,1304195,0.05,3912585,912853,1174026,Crédito 90 días,Ejecutivo 15
3151,2022-06-07,76,157,Pacífico,Pasto,Contratista Eléctrico,Materiales de Construcción,Impermeabilizantes,23,74392,0.2,1711016,43239,716519,Contado,Ejecutivo 13
3152,2022-01-20,196,72,Llanos,Arauca,Empresa Industrial,Repuestos Automotrices,Filtros,37,735387,0.1,27209319,550586,6837637,Crédito 30 días,Ejecutivo 8
3153,2022-01-03,57,29,Eje Cafetero,Manizales,Constructora,Herramientas Industriales,Compresores,26,164048,0.0,4265248,118010,1196988,Crédito 30 días,Ejecutivo 4
3154,2024-08-25,14,84,Pacífico,Pasto,Constructora,Repuestos Automotrices,Lubricantes,38,409407,0.2,15557466,327131,3126488,Contado,Ejecutivo 14
3155,2022-02-05,160,144,Llanos,Arauca,Empresa Industrial,Materiales de Construcción,Tuberías,12,805321,0.05,9663852,464414,4090884,Crédito 30 días,Ejecutivo 5
3156,2023-04-13,46,123,Santanderes,Bucaramanga,Taller Automotriz,Tecnología y Seguridad,Control de acceso,6,57656,0.2,345936,35491,132990,Crédito 30 días,Ejecutivo 3
3157,2022-10-28,102,87,Santanderes,Bucaramanga,Contratista Eléctrico,Repuestos Automotrices,Lubricantes,15,813312,0.0,12199680,514843,4477035,Crédito 60 días,Ejecutivo 2
3158,2023-09-16,149,55,Santanderes,Barrancabermeja,Comercializadora Local,Equipos Eléctricos,Cables,25,337342,0.05,8433550,267137,1755125,Crédito 60 días,Ejecutivo 6
3159,2024-07-15,65,152,Eje Cafetero,Pereira,Comercializadora Local,Materiales de Construcción,Aislantes,8,913603,0.1,7308824,556020,2860664,Crédito 30 días,Ejecutivo 6
3160,2023-06-12,115,4,Pacífico,Popayán,Taller Automotriz,Herramientas Industriales,Taladros,34,138893,0.1,4722362,84939,1834436,Crédito 30 días,Ejecutivo 5
